STAID, SOUID,    DATE,   TN, Q_TN
   274,   921,19851011,  104,    0
   274,   921,19851012,   84,    0
   274,   921,19851013,   51,    0
   274,   921,19851014,   49,    0
   274,   921,19851015,   66,    0
   274,   921,19851016,   98,    0
   274,   921,19851017,   98,    0
   274,   921,19851018,   89,    0
   274,   921,19851019,   88,    0
   274,   921,19851020,   36,    0
   274,   921,19851021,   24,    0
   274,   921,19851022,   39,    0
   274,   921,19851023,   51,    0
   274,   921,19851024,   25,    0
   274,   921,19851025,   39,    0
   274,   921,19851026,   51,    0
   274,   921,19851027,   64,    0
   274,   921,19851028,   42,    0
   274,   921,19851029,   42,    0
   274,   921,19851030,   51,    0
   274,   921,19851031,   58,    0
   274,   921,19851101,   53,    0
   274,   921,19851102,   31,    0
   274,   921,19851103,  -23,    0
   274,   921,19851104,   20,    0
   274,   921,19851105,   90,    0
   274,   921,19851106,   25,    0
   274,   921,19851107,   56,    0
   274,   921,19851108,   95,    0
   274,   921,19851109,   97,    1
   274,   921,19851110,   18,    0
   274,   921,19851111,   12,    0
   274,   921,19851112,  -20,    0
   274,   921,19851113,  -35,    0
   274,   921,19851114,  -22,    0
   274,   921,19851115,   20,    0
   274,   921,19851116,    1,    0
   274,   921,19851117,   26,    0
   274,   921,19851118,   -3,    0
   274,   921,19851119,   -2,    0
   274,   921,19851120,   -4,    0
   274,   921,19851121,   10,    0
   274,   921,19851122,   30,    0
   274,   921,19851123,   34,    0
   274,   921,19851124,   26,    0
   274,   921,19851125,   21,    0
   274,   921,19851126,   18,    0
   274,   921,19851127,    4,    0
   274,   921,19851128,  -20,    0
   274,   921,19851129,  -31,    0
   274,   921,19851130,  -12,    0
   274,   921,19851201,   39,    0
   274,   921,19851202,  116,    0
   274,   921,19851203,  125,    0
   274,   921,19851204,  115,    1
   274,   921,19851205,  106,    0
   274,   921,19851206,   45,    0
   274,   921,19851207,   70,    1
   274,   921,19851208,   53,    1
   274,   921,19851209,   38,    0
   274,   921,19851210,  -17,    0
   274,   921,19851211,   12,    0
   274,   921,19851212,   59,    0
   274,   921,19851213,   61,    0
   274,   921,19851214,  110,    0
   274,   921,19851215,  101,    0
   274,   921,19851216,   99,    0
   274,   921,19851217,   80,    0
   274,   921,19851218,   85,    0
   274,   921,19851219,   39,    0
   274,   921,19851220,   44,    0
   274,   921,19851221,   91,    0
   274,   921,19851222,   80,    0
   274,   921,19851223,   54,    0
   274,   921,19851224,   54,    0
   274,   921,19851225,   49,    0
   274,   921,19851226,   52,    1
   274,   921,19851227,    9,    1
   274,   921,19851228,  -60,    0
   274,   921,19851229,  -54,    0
   274,   921,19851230,  -45,    0
   274,   921,19851231,  -45,    0
   274,   921,19860101,   -1,    0
   274,   921,19860102,    5,    0
   274,   921,19860103,   15,    0
   274,   921,19860104,  -10,    0
   274,   921,19860105,  -14,    0
   274,   921,19860106,    5,    0
   274,   921,19860107,  -21,    0
   274,   921,19860108,    9,    0
   274,   921,19860109,    5,    0
   274,   921,19860110,   10,    0
   274,   921,19860111,   48,    0
   274,   921,19860112,   23,    0
   274,   921,19860113,   32,    0
   274,   921,19860114,   62,    0
   274,   921,19860115,   48,    1
   274,   921,19860116,   -2,    0
   274,   921,19860117,    2,    0
   274,   921,19860118,    1,    0
   274,   921,19860119,   86,    0
   274,   921,19860120,   30,    0
   274,   921,19860121,   21,    0
   274,   921,19860122,   29,    0
   274,   921,19860123,   15,    0
   274,   921,19860124,   11,    0
   274,   921,19860125,  -10,    0
   274,   921,19860126,  -56,    0
   274,   921,19860127,  -26,    0
   274,   921,19860128,   -9,    0
   274,   921,19860129,   10,    0
   274,   921,19860130,   10,    0
   274,   921,19860131,   21,    0
   274,   921,19860201,   10,    0
   274,   921,19860202,   20,    0
   274,   921,19860203,    6,    0
   274,   921,19860204,    4,    0
   274,   921,19860205,   -9,    1
   274,   921,19860206,  -25,    0
   274,   921,19860207,  -30,    0
   274,   921,19860208,  -30,    0
   274,   921,19860209,  -61,    0
   274,   921,19860210, -105,    0
   274,   921,19860211, -105,    0
   274,   921,19860212,  -26,    0
   274,   921,19860213,  -45,    0
   274,   921,19860214,  -41,    0
   274,   921,19860215,  -25,    0
   274,   921,19860216,  -12,    0
   274,   921,19860217,  -15,    0
   274,   921,19860218,  -20,    0
   274,   921,19860219,  -16,    0
   274,   921,19860220,  -75,    0
   274,   921,19860221, -107,    0
   274,   921,19860222, -102,    0
   274,   921,19860223,  -40,    0
   274,   921,19860224,  -67,    0
   274,   921,19860225,  -66,    0
   274,   921,19860226,  -40,    0
   274,   921,19860227,  -60,    0
   274,   921,19860228,  -51,    0
   274,   921,19860301,  -25,    0
   274,   921,19860302,  -27,    0
   274,   921,19860303,  -56,    0
   274,   921,19860304,  -10,    0
   274,   921,19860305,   55,    0
   274,   921,19860306,   20,    0
   274,   921,19860307,    1,    0
   274,   921,19860308,    5,    0
   274,   921,19860309,   15,    0
   274,   921,19860310,   30,    0
   274,   921,19860311,   30,    0
   274,   921,19860312,   20,    0
   274,   921,19860313,    5,    0
   274,   921,19860314,   13,    0
   274,   921,19860315,   40,    0
   274,   921,19860316,   43,    0
   274,   921,19860317,   10,    0
   274,   921,19860318,   35,    0
   274,   921,19860319,   50,    0
   274,   921,19860320,   40,    0
   274,   921,19860321,   16,    0
   274,   921,19860322,   60,    0
   274,   921,19860323,   57,    0
   274,   921,19860324,   35,    0
   274,   921,19860325,    6,    0
   274,   921,19860326,   12,    0
   274,   921,19860327,   60,    0
   274,   921,19860328,   28,    0
   274,   921,19860329,   49,    0
   274,   921,19860330,   14,    0
   274,   921,19860331,   28,    0
   274,   921,19860401,   34,    0
   274,   921,19860402,   12,    0
   274,   921,19860403,   16,    0
   274,   921,19860404,   15,    0
   274,   921,19860405,    6,    0
   274,   921,19860406,   -1,    0
   274,   921,19860407,    5,    0
   274,   921,19860408,    4,    0
   274,   921,19860409,   30,    0
   274,   921,19860410,   29,    0
   274,   921,19860411,  -13,    0
   274,   921,19860412,   15,    0
   274,   921,19860413,   15,    0
   274,   921,19860414,   41,    0
   274,   921,19860415,   50,    0
   274,   921,19860416,   50,    0
   274,   921,19860417,   46,    0
   274,   921,19860418,   40,    0
   274,   921,19860419,   35,    0
   274,   921,19860420,   38,    0
   274,   921,19860421,   49,    0
   274,   921,19860422,   40,    0
   274,   921,19860423,   60,    0
   274,   921,19860424,   65,    0
   274,   921,19860425,   20,    0
   274,   921,19860426,   25,    0
   274,   921,19860427,   74,    0
   274,   921,19860428,   44,    0
   274,   921,19860429,   36,    0
   274,   921,19860430,   40,    0
   274,   921,19860501,   60,    0
   274,   921,19860502,   60,    0
   274,   921,19860503,   89,    0
   274,   921,19860504,   76,    0
   274,   921,19860505,   85,    0
   274,   921,19860506,   65,    0
   274,   921,19860507,   76,    0
   274,   921,19860508,   75,    0
   274,   921,19860509,   74,    0
   274,   921,19860510,  116,    0
   274,   921,19860511,   99,    0
   274,   921,19860512,  100,    0
   274,   921,19860513,   81,    0
   274,   921,19860514,   70,    0
   274,   921,19860515,   50,    0
   274,   921,19860516,   35,    0
   274,   921,19860517,   82,    0
   274,   921,19860518,  107,    0
   274,   921,19860519,   75,    0
   274,   921,19860520,  130,    0
   274,   921,19860521,   95,    0
   274,   921,19860522,   64,    0
   274,   921,19860523,  100,    0
   274,   921,19860524,   76,    0
   274,   921,19860525,  101,    0
   274,   921,19860526,  104,    0
   274,   921,19860527,   85,    0
   274,   921,19860528,   70,    0
   274,   921,19860529,   43,    0
   274,   921,19860530,   50,    0
   274,   921,19860531,   84,    0
   274,   921,19860601,  103,    0
   274,   921,19860602,  130,    0
   274,   921,19860603,  109,    0
   274,   921,19860604,   61,    0
   274,   921,19860605,   60,    0
   274,   921,19860606,   71,    0
   274,   921,19860607,   60,    0
   274,   921,19860608,   70,    0
   274,   921,19860609,  106,    0
   274,   921,19860610,  120,    0
   274,   921,19860611,   80,    0
   274,   921,19860612,   60,    0
   274,   921,19860613,  100,    0
   274,   921,19860614,  110,    0
   274,   921,19860615,   89,    0
   274,   921,19860616,  127,    0
   274,   921,19860617,  155,    0
   274,   921,19860618,   90,    0
   274,   921,19860619,   94,    0
   274,   921,19860620,  112,    0
   274,   921,19860621,   94,    0
   274,   921,19860622,  101,    0
   274,   921,19860623,  115,    0
   274,   921,19860624,  120,    0
   274,   921,19860625,  136,    0
   274,   921,19860626,  140,    0
   274,   921,19860627,  139,    0
   274,   921,19860628,  152,    0
   274,   921,19860629,  142,    0
   274,   921,19860630,  112,    0
   274,   921,19860701,  105,    0
   274,   921,19860702,  132,    0
   274,   921,19860703,  124,    0
   274,   921,19860704,  141,    0
   274,   921,19860705,  155,    0
   274,   921,19860706,  125,    0
   274,   921,19860707,  116,    0
   274,   921,19860708,  130,    0
   274,   921,19860709,   79,    0
   274,   921,19860710,  137,    0
   274,   921,19860711,  126,    0
   274,   921,19860712,  146,    0
   274,   921,19860713,  118,    0
   274,   921,19860714,  159,    0
   274,   921,19860715,  162,    0
   274,   921,19860716,  172,    0
   274,   921,19860717,  131,    0
   274,   921,19860718,   98,    0
   274,   921,19860719,  105,    0
   274,   921,19860720,  139,    0
   274,   921,19860721,  110,    0
   274,   921,19860722,  128,    0
   274,   921,19860723,   83,    0
   274,   921,19860724,   75,    0
   274,   921,19860725,  152,    0
   274,   921,19860726,  156,    0
   274,   921,19860727,  104,    0
   274,   921,19860728,  161,    0
   274,   921,19860729,  155,    0
   274,   921,19860730,  106,    0
   274,   921,19860731,  134,    0
   274,   921,19860801,   96,    0
   274,   921,19860802,  141,    0
   274,   921,19860803,  123,    0
   274,   921,19860804,  110,    0
   274,   921,19860805,   92,    0
   274,   921,19860806,  126,    0
   274,   921,19860807,  135,    0
   274,   921,19860808,  115,    0
   274,   921,19860809,  111,    0
   274,   921,19860810,  124,    0
   274,   921,19860811,  147,    0
   274,   921,19860812,  130,    0
   274,   921,19860813,  141,    0
   274,   921,19860814,  157,    0
   274,   921,19860815,  116,    0
   274,   921,19860816,   91,    0
   274,   921,19860817,  119,    0
   274,   921,19860818,  123,    0
   274,   921,19860819,  106,    0
   274,   921,19860820,   72,    0
   274,   921,19860821,   80,    0
   274,   921,19860822,  128,    0
   274,   921,19860823,   90,    0
   274,   921,19860824,   98,    0
   274,   921,19860825,  104,    0
   274,   921,19860826,  125,    0
   274,   921,19860827,   81,    0
   274,   921,19860828,   93,    0
   274,   921,19860829,   54,    0
   274,   921,19860830,   99,    0
   274,   921,19860831,   92,    0
   274,   921,19860901,  106,    0
   274,   921,19860902,  114,    0
   274,   921,19860903,  106,    0
   274,   921,19860904,   56,    0
   274,   921,19860905,   64,    0
   274,   921,19860906,   81,    0
   274,   921,19860907,   65,    0
   274,   921,19860908,   80,    0
   274,   921,19860909,   36,    0
   274,   921,19860910,   54,    0
   274,   921,19860911,   53,    0
   274,   921,19860912,   90,    0
   274,   921,19860913,   41,    0
   274,   921,19860914,   92,    0
   274,   921,19860915,   66,    0
   274,   921,19860916,   57,    0
   274,   921,19860917,   38,    0
   274,   921,19860918,   60,    0
   274,   921,19860919,   23,    0
   274,   921,19860920,   30,    0
   274,   921,19860921,   59,    0
   274,   921,19860922,   88,    0
   274,   921,19860923,   85,    0
   274,   921,19860924,   99,    0
   274,   921,19860925,   76,    0
   274,   921,19860926,   45,    0
   274,   921,19860927,   94,    0
   274,   921,19860928,  124,    0
   274,   921,19860929,  128,    0
   274,   921,19860930,  126,    0
   274,   921,19861001,  125,    0
   274,   921,19861002,  100,    0
   274,   921,19861003,   84,    0
   274,   921,19861004,   72,    0
   274,   921,19861005,   99,    0
   274,   921,19861006,  106,    0
   274,   921,19861007,  112,    0
   274,   921,19861008,  120,    0
   274,   921,19861009,  120,    0
   274,   921,19861010,  124,    0
   274,   921,19861011,   71,    0
   274,   921,19861012,   45,    0
   274,   921,19861013,   66,    0
   274,   921,19861014,  105,    0
   274,   921,19861015,  108,    0
   274,   921,19861016,   25,    0
   274,   921,19861017,    8,    0
   274,   921,19861018,   39,    0
   274,   921,19861019,   49,    0
   274,   921,19861020,   75,    0
   274,   921,19861021,   70,    0
   274,   921,19861022,  101,    0
   274,   921,19861023,   40,    0
   274,   921,19861024,   42,    0
   274,   921,19861025,   76,    0
   274,   921,19861026,   45,    0
   274,   921,19861027,   72,    0
   274,   921,19861028,  122,    1
